seconds,data
float,int
,
1.5568125,128
1.556875,130
1.5569375,130
1.557,127
1.5570625,124
1.557125,119
1.5571875,115
1.55725,112
1.5573125,109
1.557375,108
1.5574375,109
1.5575,109
1.5575625,108
1.557625,109
1.5576875,109
1.55775,107
1.5578125,107
1.557875,106
1.5579375,106
1.558,104
1.5580625,104
1.558125,103
1.5581875,104
1.55825,101
1.5583125,100
1.558375,100
1.5584375,100
1.5585,101
1.5585625,100
1.558625,100
1.5586875,99
1.55875,99
1.5588125,98
1.558875,97
1.5589375,100
1.559,102
1.5590625,103
1.559125,108
1.5591875,110
1.55925,112
1.5593125,111
1.559375,106
1.5594375,104
1.5595,102
1.5595625,103
1.559625,103
1.5596875,102
1.55975,102
1.5598125,102
1.559875,104
1.5599375,106
1.56,109
1.5600625,111
1.560125,111
1.5601875,112
1.56025,108
1.5603125,106
1.560375,105
1.5604375,109
1.5605,116
1.5605625,122
1.560625,130
1.5606875,130
1.56075,128
1.5608125,127
1.560875,126
1.5609375,129
1.561,129
1.5610625,122
1.561125,124
1.5611875,124
1.56125,128
1.5613125,129
1.561375,134
1.5614375,139
1.5615,142
1.5615625,145
1.561625,144
1.5616875,143
1.56175,140
1.5618125,140
1.561875,141
1.5619375,142
1.562,146
1.5620625,147
1.562125,147
1.5621875,148
1.56225,148
1.5623125,146
1.562375,146
1.5624375,149
1.5625,151
1.5625625,153
1.562625,154
1.5626875,152
1.56275,147
1.5628125,145
1.562875,145
1.5629375,146
1.563,149
1.5630625,152
1.563125,153
1.5631875,153
1.56325,154
1.5633125,153
1.563375,155
1.5634375,154
1.5635,155
1.5635625,155
1.563625,157
1.5636875,160
1.56375,161
1.5638125,163
1.563875,162
1.5639375,162
1.564,159
1.5640625,156
1.564125,157
1.5641875,157
1.56425,159
1.5643125,161
1.564375,161
1.5644375,159
1.5645,158
1.5645625,159
1.564625,160
1.5646875,162
1.56475,163
1.5648125,164
1.564875,164
1.5649375,163
1.565,162
1.5650625,162
1.565125,160
1.5651875,160
1.56525,159
1.5653125,159
1.565375,159
1.5654375,161
1.5655,163
1.5655625,164
1.565625,165
1.5656875,163
1.56575,160
1.5658125,158
1.565875,156
1.5659375,154
1.566,152
1.5660625,154
1.566125,153
1.5661875,153
1.56625,153
1.5663125,152
1.566375,150
1.5664375,149
1.5665,145
1.5665625,142
1.566625,139
1.5666875,137
1.56675,136
1.5668125,129
1.566875,129
1.5669375,117
1.567,110
1.5670625,104
1.567125,101
1.5671875,103
1.56725,105
1.5673125,107
1.567375,105
1.5674375,104
1.5675,101
1.5675625,101
1.567625,99
1.5676875,97
1.56775,97
1.5678125,96
1.567875,96
1.5679375,96
1.568,94
1.5680625,93
1.568125,92
1.5681875,92
1.56825,93
1.5683125,93
1.568375,92
1.5684375,90
1.5685,88
1.5685625,86
1.568625,84
1.5686875,83
1.56875,82
1.5688125,81
1.568875,82
1.5689375,82
1.569,82
1.5690625,83
1.569125,83
1.5691875,83
1.56925,83
1.5693125,85
1.569375,85
1.5694375,84
1.5695,83
1.5695625,83
1.569625,82
1.5696875,80
1.56975,81
1.5698125,81
1.569875,80
1.5699375,80
1.57,80
1.5700625,79
1.570125,79
1.5701875,79
1.57025,80
1.5703125,79
1.570375,80
1.5704375,79
1.5705,78
1.5705625,79
1.570625,78
1.5706875,78
1.57075,78
1.5708125,79
1.570875,80
1.5709375,80
1.571,80
1.5710625,80
1.571125,80
1.5711875,80
1.57125,80
1.5713125,80
1.571375,80
1.5714375,80
1.5715,80
1.5715625,80
1.571625,80
1.5716875,82
1.57175,82
1.5718125,84
1.571875,85
1.5719375,86
1.572,89
1.5720625,90
1.572125,91
1.5721875,91
1.57225,93
1.5723125,96
1.572375,98
1.5724375,101
1.5725,103
1.5725625,104
1.572625,104
1.5726875,106
1.57275,107
1.5728125,111
1.572875,121
1.5729375,132
1.573,139
1.5730625,143
1.573125,146
1.5731875,148
1.57325,150
1.5733125,153
1.573375,154
1.5734375,155
1.5735,156
1.5735625,158
1.573625,158
1.5736875,161
1.57375,163
1.5738125,166
1.573875,169
1.5739375,170
1.574,171
1.5740625,172
1.574125,173
1.5741875,173
1.57425,174
1.5743125,175
1.574375,176
1.5744375,176
1.5745,177
1.5745625,178
1.574625,178
1.5746875,179
1.57475,178
1.5748125,180
1.574875,180
1.5749375,181
1.575,180
1.5750625,180
1.575125,182
1.5751875,182
1.57525,182
1.5753125,183
1.575375,183
1.5754375,183
1.5755,184
1.5755625,184
1.575625,184
1.5756875,184
1.57575,185
1.5758125,185
1.575875,185
1.5759375,186
1.576,187
1.5760625,187
1.576125,187
1.5761875,187
1.57625,186
1.5763125,186
1.576375,185
1.5764375,185
1.5765,185
1.5765625,184
1.576625,184
1.5766875,183
1.57675,183
1.5768125,182
1.576875,182
1.5769375,182
1.577,182
1.5770625,181
1.577125,182
1.5771875,181
1.57725,181
1.5773125,181
1.577375,181
1.5774375,180
1.5775,179
1.5775625,178
1.577625,176
1.5776875,175
1.57775,174
1.5778125,173
1.577875,172
1.5779375,172
1.578,170
1.5780625,170
1.578125,168
1.5781875,166
1.57825,165
1.5783125,163
1.578375,163
1.5784375,161
1.5785,159
1.5785625,156
1.578625,154
1.5786875,150
1.57875,146
1.5788125,141
1.578875,135
1.5789375,132
1.579,125
1.5790625,122
1.579125,120
1.5791875,116
1.57925,114
1.5793125,108
1.579375,103
1.5794375,97
1.5795,96
1.5795625,95
1.579625,95
1.5796875,95
1.57975,94
1.5798125,94
1.579875,93
1.5799375,93
1.58,92
1.5800625,90
1.580125,89
1.5801875,87
1.58025,86
1.5803125,85
1.580375,84
1.5804375,84
1.5805,83
1.5805625,83
1.580625,82
1.5806875,82
1.58075,83
1.5808125,83
1.580875,82
1.5809375,81
1.581,82
1.5810625,82
1.581125,82
1.5811875,82
1.58125,82
1.5813125,82
1.581375,83
1.5814375,83
1.5815,83
1.5815625,83
1.581625,82
1.5816875,81
1.58175,80
1.5818125,81
1.581875,81
1.5819375,81
1.582,81
1.5820625,81
1.582125,79
1.5821875,79
1.58225,78
1.5823125,78
1.582375,78
1.5824375,78
1.5825,78
1.5825625,77
1.582625,77
1.5826875,76
1.58275,76
1.5828125,76
1.582875,76
1.5829375,77
1.583,77
1.5830625,78
1.583125,78
1.5831875,78
1.58325,78
1.5833125,78
1.583375,78
1.5834375,78
1.5835,78
1.5835625,79
1.583625,79
1.5836875,80
1.58375,80
1.5838125,80
1.583875,81
1.5839375,81
1.584,83
1.5840625,82
1.584125,82
1.5841875,82
1.58425,82
1.5843125,82
1.584375,82
1.5844375,82
1.5845,82
1.5845625,82
1.584625,81
1.5846875,81
1.58475,80
1.5848125,80
1.584875,80
1.5849375,81
1.585,83
1.5850625,83
1.585125,83
1.5851875,84
1.58525,83
1.5853125,82
1.585375,81
1.5854375,82
1.5855,84
1.5855625,85
1.585625,87
1.5856875,87
1.58575,87
1.5858125,87
1.585875,87
1.5859375,88
1.586,89
1.5860625,92
1.586125,93
1.5861875,94
1.58625,93
1.5863125,93
1.586375,93
1.5864375,94
1.5865,96
1.5865625,96
1.586625,96
1.5866875,98
1.58675,102
1.5868125,104
1.586875,105
1.5869375,108
1.587,110
1.5870625,112
1.587125,113
1.5871875,115
1.58725,117
1.5873125,119
1.587375,120
1.5874375,122
1.5875,125
1.5875625,128
1.587625,128
1.5876875,123
1.58775,123
1.5878125,124
1.587875,125
1.5879375,130
1.588,139
1.5880625,143
1.588125,149
1.5881875,151
1.58825,154
1.5883125,158
1.588375,160
1.5884375,159
1.5885,159
1.5885625,161
1.588625,162
1.5886875,163
1.58875,164
1.5888125,165
1.588875,166
1.5889375,166
1.589,166
1.5890625,166
1.589125,166
1.5891875,166
1.58925,166
1.5893125,166
1.589375,168
1.5894375,168
1.5895,169
1.5895625,171
1.589625,172
1.5896875,172
1.58975,172
1.5898125,173
1.589875,172
1.5899375,171
1.59,170
1.5900625,170
1.590125,171
1.5901875,170
1.59025,170
1.5903125,171
1.590375,171
1.5904375,172
1.5905,171
1.5905625,171
1.590625,170
1.5906875,170
1.59075,171
1.5908125,171
1.590875,170
1.5909375,168
1.591,169
1.5910625,169
1.591125,170
1.5911875,169
1.59125,169
1.5913125,170
1.591375,169
1.5914375,170
1.5915,168
1.5915625,167
1.591625,166
1.5916875,166
1.59175,167
1.5918125,167
1.591875,167
1.5919375,166
1.592,168
1.5920625,167
1.592125,167
1.5921875,166
1.59225,165
1.5923125,165
1.592375,164
1.5924375,164
1.5925,163
1.5925625,162
1.592625,161
1.5926875,162
1.59275,163
1.5928125,162
1.592875,162
1.5929375,159
1.593,157
1.5930625,158
1.593125,158
1.5931875,161
1.59325,162
1.5933125,160
1.593375,159
1.5934375,157
1.5935,155
1.5935625,155
1.593625,152
1.5936875,151
1.59375,150
1.5938125,148
1.593875,147
1.5939375,146
1.594,145
1.5940625,141
1.594125,140
1.5941875,135
1.59425,135
1.5943125,136
1.594375,137
1.5944375,136
1.5945,137
1.5945625,141
1.594625,141
1.5946875,140
1.59475,140
1.5948125,140
1.594875,139
1.5949375,132
1.595,134
1.5950625,135
1.595125,135
1.5951875,131
1.59525,123
1.5953125,116
1.595375,112
1.5954375,110
1.5955,109
1.5955625,111
1.595625,114
1.5956875,113
1.59575,115
1.5958125,115
1.595875,115
1.5959375,118
1.596,113
1.5960625,112
1.596125,108
1.5961875,108
1.59625,108
1.5963125,111
1.596375,113
1.5964375,111
1.5965,111
1.5965625,108
1.596625,105
1.5966875,104
1.59675,105
1.5968125,105
1.596875,104
1.5969375,106
1.597,106
1.5970625,106
1.597125,106
1.5971875,106
1.59725,104
1.5973125,103
1.597375,104
1.5974375,102
1.5975,101
1.5975625,99
1.597625,100
1.5976875,101
1.59775,101
1.5978125,102
1.597875,102
1.5979375,102
1.598,99
1.5980625,99
1.598125,100
1.5981875,103
1.59825,100
1.5983125,102
1.598375,102
1.5984375,102
1.5985,101
1.5985625,100
1.598625,101
1.5986875,102
1.59875,105
1.5988125,108
1.598875,109
1.5989375,103
1.599,102
1.5990625,100
1.599125,101
1.5991875,104
1.59925,105
1.5993125,109
1.599375,107
1.5994375,108
1.5995,105
1.5995625,105
1.599625,104
1.5996875,104
1.59975,105
1.5998125,106
1.599875,108
1.5999375,112
1.6,115
1.6000625,117
1.600125,119
1.6001875,120
1.60025,119
1.6003125,123
1.600375,124
1.6004375,120
1.6005,120
1.6005625,123
1.600625,122
1.6006875,124
1.60075,121
1.6008125,120
1.600875,124
1.6009375,124
1.601,130
1.6010625,133
1.601125,140
1.6011875,139
1.60125,138
1.6013125,138
1.601375,139
1.6014375,142
1.6015,135
1.6015625,131
1.601625,130
1.6016875,132
1.60175,139
1.6018125,139
1.601875,130
1.6019375,126
1.602,132
1.6020625,134
1.602125,130
1.6021875,134
1.60225,136
1.6023125,137
1.602375,141
1.6024375,140
1.6025,141
1.6025625,136
1.602625,138
1.6026875,137
1.60275,139
1.6028125,139
1.602875,142
1.6029375,145
1.603,145
1.6030625,145
1.603125,141
1.6031875,134
1.60325,133
1.6033125,134
1.603375,135
1.6034375,132
1.6035,132
1.6035625,131
1.603625,121
1.6036875,123
1.60375,119
1.6038125,124
1.603875,131
1.6039375,135
1.604,137
1.6040625,131
1.604125,127
1.6041875,122
1.60425,121
1.6043125,120
1.604375,124
1.6044375,125
1.6045,130
1.6045625,132
1.604625,133
1.6046875,135
1.60475,137
1.6048125,130
1.604875,123
1.6049375,121
1.605,115
1.6050625,114
1.605125,109
1.6051875,111
1.60525,107
1.6053125,105
1.605375,103
1.6054375,104
1.6055,105
1.6055625,107
1.605625,112
1.6056875,112
1.60575,109
1.6058125,106
1.605875,105
1.6059375,102
1.606,104
1.6060625,105
1.606125,106
1.6061875,105
1.60625,105
1.6063125,103
1.606375,102
1.6064375,99
1.6065,97
1.6065625,96
1.606625,97
1.6066875,97
1.60675,98
1.6068125,100
1.606875,98
1.6069375,100
1.607,98
1.6070625,100
1.607125,100
1.6071875,100
1.60725,99
1.6073125,98
1.607375,97
1.6074375,95
1.6075,96
1.6075625,96
1.607625,97
1.6076875,99
1.60775,99
1.6078125,100
1.607875,99
1.6079375,99
1.608,99
1.6080625,100
1.608125,101
1.6081875,103
1.60825,104
1.6083125,105
1.608375,103
1.6084375,103
1.6085,102
1.6085625,103
1.608625,105
1.6086875,106
1.60875,105
1.6088125,106
1.608875,107
1.6089375,109
1.609,111
1.6090625,113
1.609125,112
1.6091875,113
1.60925,113
1.6093125,112
1.609375,109
1.6094375,107
1.6095,108
1.6095625,106
1.609625,107
1.6096875,107
1.60975,108
1.6098125,110
1.609875,114
1.6099375,117
1.61,122
1.6100625,124
1.610125,127
1.6101875,130
1.61025,132
1.6103125,138
1.610375,139
1.6104375,142
1.6105,144
1.6105625,149
1.610625,150
1.6106875,150
1.61075,150
1.6108125,150
1.610875,152
1.6109375,153
1.611,154
1.6110625,155
1.611125,153
1.6111875,152
1.61125,151
1.6113125,151
1.611375,150
1.6114375,149
1.6115,147
1.6115625,148
1.611625,148
1.6116875,150
1.61175,153
1.6118125,153
1.611875,155
1.6119375,153
1.612,155
1.6120625,154
1.612125,153
1.6121875,154
1.61225,156
1.6123125,156
1.612375,157
1.6124375,158
1.6125,160
1.6125625,161
1.612625,163
1.6126875,162
1.61275,160
1.6128125,158
1.612875,155
1.6129375,154
1.613,153
1.6130625,154
1.613125,154
1.6131875,155
1.61325,154
1.6133125,155
1.613375,155
1.6134375,157
1.6135,157
1.6135625,158
1.613625,158
1.6136875,158
1.61375,157
1.6138125,152
1.613875,152
1.6139375,150
1.614,152
1.6140625,152
1.614125,154
1.6141875,154
1.61425,153
1.6143125,151
1.614375,150
1.6144375,148
1.6145,144
1.6145625,146
1.614625,143
1.6146875,145
1.61475,143
1.6148125,139
1.614875,138
1.6149375,141
1.615,142
1.6150625,139
1.615125,135
1.6151875,130
1.61525,129
1.6153125,135
1.615375,138
1.6154375,135
1.6155,130
1.6155625,124
1.615625,126
1.6156875,127
1.61575,124
1.6158125,126
1.615875,125
1.6159375,127
1.616,131
1.6160625,120
1.616125,116
1.6161875,117
1.61625,115
1.6163125,120
1.616375,116
1.6164375,118
1.6165,117
1.6165625,116
1.616625,120
1.6166875,121
1.61675,128
1.6168125,128
1.616875,127
1.6169375,129
1.617,127
1.6170625,124
1.617125,118
1.6171875,116
1.61725,115
1.6173125,117
1.617375,118
1.6174375,117
1.6175,114
1.6175625,118
1.617625,120
1.6176875,129
1.61775,130
1.6178125,124
1.617875,117
1.6179375,112
1.618,110
1.6180625,106
1.618125,105
1.6181875,108
1.61825,113
1.6183125,118
1.618375,121
1.6184375,121
1.6185,120
1.6185625,121
1.618625,117
1.6186875,118
1.61875,122
1.6188125,124
1.618875,121
1.6189375,120
1.619,122
1.6190625,117
1.619125,116
1.6191875,110
1.61925,108
1.6193125,107
1.619375,108
1.6194375,108
1.6195,110
1.6195625,111
1.619625,110
1.6196875,108
1.61975,106
1.6198125,105
1.619875,105
1.6199375,106
1.62,107
1.6200625,109
1.620125,108
1.6201875,110
1.62025,113
1.6203125,112
1.620375,112
1.6204375,111
1.6205,110
1.6205625,112
1.620625,110
1.6206875,111
1.62075,110
1.6208125,110
1.620875,113
1.6209375,112
1.621,112
1.6210625,112
1.621125,113
1.6211875,114
1.62125,120
1.6213125,122
1.621375,121
1.6214375,121
1.6215,121
1.6215625,115
1.621625,115
1.6216875,115
1.62175,115
1.6218125,118
1.621875,120
1.6219375,123
1.622,119
1.6220625,116
1.622125,112
1.6221875,108
1.62225,106
1.6223125,110
1.622375,111
1.6224375,111
1.6225,114
1.6225625,113
1.622625,115
1.6226875,119
1.62275,117
1.6228125,119
1.622875,120
1.6229375,121
1.623,124
1.6230625,126
1.623125,133
1.6231875,134
1.62325,136
1.6233125,139
1.623375,137
1.6234375,141
1.6235,139
1.6235625,138
1.623625,138
1.6236875,135
1.62375,128
1.6238125,126
1.623875,118
1.6239375,120
1.624,127
1.6240625,131
1.624125,140
1.6241875,140
1.62425,146
1.6243125,143
1.624375,144
1.6244375,144
1.6245,139
1.6245625,138
1.624625,137
1.6246875,138
1.62475,136
1.6248125,140
1.624875,140
1.6249375,139
1.625,138
1.6250625,134
1.625125,132
1.6251875,135
1.62525,139
1.6253125,143
1.625375,142
1.6254375,142
1.6255,141
1.6255625,138
1.625625,136
1.6256875,134
1.62575,134
1.6258125,135
1.625875,138
1.6259375,142
1.626,143
1.6260625,141
1.626125,143
1.6261875,140
1.62625,139
1.6263125,137
1.626375,136
1.6264375,134
1.6265,134
1.6265625,133
1.626625,129
1.6266875,127
1.62675,122
1.6268125,124
1.626875,127
1.6269375,130
1.627,136
1.6270625,136
1.627125,141
1.6271875,143
1.62725,142
1.6273125,140
1.627375,139
1.6274375,137
1.6275,135
1.6275625,134
1.627625,127
1.6276875,124
1.62775,122
1.6278125,126
1.627875,132
1.6279375,130
1.628,133
1.6280625,130
1.628125,130
1.6281875,126
1.62825,125
1.6283125,122
1.628375,118
1.6284375,116
1.6285,115
1.6285625,115
1.628625,118
1.6286875,118
1.62875,122
1.6288125,130
1.628875,132
1.6289375,137
1.629,135
1.6290625,130
1.629125,118
1.6291875,114
1.62925,112
1.6293125,116
1.629375,113
1.6294375,111
1.6295,111
1.6295625,110
1.629625,109
1.6296875,110
1.62975,110
1.6298125,112
1.629875,113
1.6299375,114
1.63,111
1.6300625,110
1.630125,110
1.6301875,109
1.63025,110
1.6303125,110
1.630375,116
1.6304375,114
1.6305,111
1.6305625,108
1.630625,105
1.6306875,107
1.63075,108
1.6308125,109
1.630875,108
1.6309375,106
1.631,107
1.6310625,103
1.631125,102
1.6311875,103
1.63125,102
1.6313125,105
1.631375,105
1.6314375,107
1.6315,106
1.6315625,105
1.631625,108
1.6316875,108
1.63175,111
1.6318125,113
1.631875,111
1.6319375,109
1.632,108
1.6320625,106
1.632125,106
1.6321875,104
1.63225,106
1.6323125,104
1.632375,103
1.6324375,103
1.6325,104
1.6325625,104
1.632625,103
1.6326875,102
1.63275,104
1.6328125,106
1.632875,106
1.6329375,106
1.633,106
1.6330625,108
1.633125,106
1.6331875,107
1.63325,104
1.6333125,102
1.633375,100
1.6334375,98
1.6335,98
1.6335625,99
1.633625,104
1.6336875,106
1.63375,111
1.6338125,110
1.633875,110
1.6339375,113
1.634,113
1.6340625,115
1.634125,118
1.6341875,119
1.63425,118
1.6343125,123
1.634375,121
1.6344375,127
1.6345,127
1.6345625,130
1.634625,128
1.6346875,132
1.63475,134
1.6348125,130
1.634875,132
1.6349375,132
1.635,130
1.6350625,129
1.635125,132
1.6351875,134
1.63525,138
1.6353125,143
1.635375,144
1.6354375,143
1.6355,143
1.6355625,140
1.635625,139
1.6356875,141
1.63575,141
1.6358125,140
1.635875,140
1.6359375,137
1.636,140
1.6360625,143
1.636125,145
1.6361875,148
1.63625,146
1.6363125,149
1.636375,148
1.6364375,150
1.6365,148
1.6365625,147
1.636625,146
1.6366875,145
1.63675,146
1.6368125,146
1.636875,149
1.6369375,151
1.637,154
1.6370625,153
1.637125,154
1.6371875,154
1.63725,154
1.6373125,155
1.637375,153
1.6374375,154
1.6375,154
1.6375625,154
1.637625,153
1.6376875,156
1.63775,155
1.6378125,156
1.637875,157
1.6379375,158
1.638,157
1.6380625,155
1.638125,154
1.6381875,152
1.63825,150
1.6383125,150
1.638375,152
1.6384375,153
1.6385,154
1.6385625,155
1.638625,154
1.6386875,155
1.63875,155
1.6388125,154
1.638875,154
1.6389375,153
1.639,152
1.6390625,152
1.639125,152
1.6391875,152
1.63925,152
1.6393125,152
1.639375,153
1.6394375,154
1.6395,155
1.6395625,155
1.639625,155
1.6396875,154
1.63975,152
1.6398125,148
1.639875,148
1.6399375,150
1.64,152
1.6400625,151
1.640125,151
1.6401875,150
1.64025,149
1.6403125,149
1.640375,150
1.6404375,149
1.6405,148
1.6405625,147
1.640625,144
1.6406875,144
1.64075,143
1.6408125,144
1.640875,145
1.6409375,147
1.641,149
1.6410625,149
1.641125,147
1.6411875,143
1.64125,138
1.6413125,136
1.641375,137
1.6414375,137
1.6415,137
1.6415625,136
1.641625,129
1.6416875,121
1.64175,120
1.6418125,118
1.641875,122
1.6419375,116
1.642,117
1.6420625,119
1.642125,122
1.6421875,124
1.64225,121
1.6423125,121
1.642375,120
1.6424375,116
1.6425,115
1.6425625,111
1.642625,110
1.6426875,111
1.64275,112
1.6428125,118
1.642875,121
1.6429375,124
1.643,122
1.6430625,115
1.643125,113
1.6431875,111
1.64325,108
1.6433125,109
1.643375,110
1.6434375,112
1.6435,110
1.6435625,111
1.643625,109
1.6436875,109
1.64375,111
1.6438125,109
1.643875,109
1.6439375,106
1.644,110
1.6440625,110
1.644125,114
1.6441875,115
1.64425,115
1.6443125,111
1.644375,111
1.6444375,110
1.6445,111
1.6445625,110
1.644625,105
1.6446875,102
1.64475,100
1.6448125,100
1.644875,101
1.6449375,102
1.645,103
1.6450625,104
1.645125,104
1.6451875,106
1.64525,105
1.6453125,107
1.645375,105
1.6454375,104
1.6455,103
1.6455625,101
1.645625,103
1.6456875,101
1.64575,102
1.6458125,104
1.645875,105
1.6459375,105
1.646,105
1.6460625,106
1.646125,103
1.6461875,104
1.64625,105
1.6463125,107
1.646375,110
1.6464375,108
1.6465,107
1.6465625,105
1.646625,106
1.6466875,105
1.64675,102
1.6468125,102
1.646875,103
1.6469375,106
1.647,105
1.6470625,104
1.647125,102
1.6471875,102
1.64725,101
1.6473125,101
1.647375,100
1.6474375,101
1.6475,101
1.6475625,101
1.647625,102
1.6476875,101
1.64775,101
1.6478125,103
1.647875,107
1.6479375,105
1.648,110
1.6480625,112
1.648125,118
1.6481875,122
1.64825,117
1.6483125,112
1.648375,110
1.6484375,107
1.6485,105
1.6485625,104
1.648625,105
1.6486875,104
1.64875,105
1.6488125,108
1.648875,109
1.6489375,110
1.649,111
1.6490625,117
1.649125,116
1.6491875,119
1.64925,120
1.6493125,121
1.649375,120
1.6494375,116
1.6495,114
1.6495625,112
1.649625,109
1.6496875,110
1.64975,112
1.6498125,112
1.649875,116
1.6499375,116
1.65,126
1.6500625,122
1.650125,126
1.6501875,127
1.65025,130
1.6503125,132
1.650375,132
1.6504375,132
1.6505,135
1.6505625,134
1.650625,130
1.6506875,129
1.65075,125
1.6508125,125
1.650875,124
1.6509375,125
1.651,130
1.6510625,132
1.651125,132
1.6511875,135
1.65125,132
1.6513125,128
1.651375,125
1.6514375,124
1.6515,132
1.6515625,132
1.651625,134
1.6516875,138
1.65175,139
1.6518125,137
1.651875,134
1.6519375,133
1.652,132
1.6520625,134
1.652125,139
1.6521875,141
1.65225,143
1.6523125,144
1.652375,143
1.6524375,142
1.6525,141
1.6525625,140
1.652625,139
1.6526875,139
1.65275,140
1.6528125,141
1.652875,142
1.6529375,143
1.653,144
1.6530625,142
1.653125,141
1.6531875,140
1.65325,143
1.6533125,146
1.653375,147
1.6534375,150
1.6535,151
1.6535625,150
1.653625,150
1.6536875,148
1.65375,149
1.6538125,150
1.653875,151
1.6539375,151
1.654,152
1.6540625,151
1.654125,150
1.6541875,150
1.65425,148
1.6543125,150
1.654375,147
1.6544375,147
1.6545,145
1.6545625,143
1.654625,143
1.6546875,145
1.65475,146
1.6548125,147
1.654875,149
1.6549375,150
1.655,150
1.6550625,149
1.655125,149
1.6551875,148
1.65525,147
1.6553125,148
1.655375,150
1.6554375,149
1.6555,150
1.6555625,147
1.655625,147
1.6556875,143
1.65575,138
1.6558125,136
1.655875,134
1.6559375,134
1.656,137
1.6560625,141
1.656125,140
1.6561875,141
1.65625,138
1.6563125,141
1.656375,138
1.6564375,138
1.6565,143
1.6565625,147
1.656625,147
1.6566875,144
1.65675,143
1.6568125,144
1.656875,142
1.6569375,136
1.657,140
1.6570625,141
1.657125,139
1.6571875,136
1.65725,136
1.6573125,132
1.657375,129
1.6574375,126
1.6575,120
1.6575625,122
1.657625,126
1.6576875,126
1.65775,130
1.6578125,130
1.657875,128
1.6579375,124
1.658,122
1.6580625,121
1.658125,120
1.6581875,130
1.65825,134
1.6583125,135
1.658375,132
1.6584375,132
1.6585,136
1.6585625,134
1.658625,130
1.6586875,124
1.65875,118
1.6588125,122
1.658875,122
1.6589375,122
1.659,125
1.6590625,122
1.659125,122
1.6591875,121
1.65925,122
1.6593125,121
1.659375,124
1.6594375,127
1.6595,125
1.6595625,121
1.659625,120
1.6596875,118
1.65975,121
1.6598125,115
1.659875,115
1.6599375,114
1.66,114
1.6600625,116
1.660125,117
1.6601875,121
1.66025,121
1.6603125,122
1.660375,118
1.6604375,121
1.6605,117
1.6605625,114
1.660625,115
1.6606875,113
1.66075,115
1.6608125,112
1.660875,112
1.6609375,108
1.661,107
1.6610625,106
1.661125,106
1.6611875,106
1.66125,107
1.6613125,108
1.661375,108
1.6614375,111
1.6615,110
1.6615625,112
1.661625,116
1.6616875,118
1.66175,118
1.6618125,112
1.661875,111
1.6619375,105
1.662,105
1.6620625,104
1.662125,106
1.6621875,111
1.66225,111
1.6623125,116
1.662375,117
1.6624375,120
1.6625,119
1.6625625,119
1.662625,124
1.6626875,126
1.66275,130
1.6628125,124
1.662875,117
1.6629375,115
1.663,112
1.6630625,110
1.663125,112
1.6631875,115
1.66325,120
1.6633125,118
1.663375,116
1.6634375,112
1.6635,113
1.6635625,115
1.663625,111
1.6636875,113
1.66375,114
1.6638125,119
1.663875,118
1.6639375,121
1.664,121
1.6640625,118
1.664125,117
1.6641875,116
1.66425,120
1.6643125,122
1.664375,129
1.6644375,133
1.6645,136
1.6645625,138
1.664625,140
1.6646875,140
1.66475,138
1.6648125,132
1.664875,132
1.6649375,130
1.665,133
1.6650625,130
1.665125,132
1.6651875,127
1.66525,126
1.6653125,125
1.665375,124
1.6654375,126
1.6655,125
1.6655625,125
1.665625,129
1.6656875,131
1.66575,132
1.6658125,124
1.665875,117
1.6659375,111
1.666,107
1.6660625,107
1.666125,106
1.6661875,108
1.66625,111
1.6663125,114
1.666375,114
1.6664375,112
1.6665,110
1.6665625,108
1.666625,106
1.6666875,105
1.66675,107
1.6668125,105
1.666875,105
1.6669375,106
1.667,108
1.6670625,110
1.667125,109
1.6671875,107
1.66725,105
1.6673125,106
1.667375,105
1.6674375,106
1.6675,105
1.6675625,105
1.667625,104
1.6676875,102
1.66775,101
1.6678125,100
1.667875,102
1.6679375,101
1.668,103
1.6680625,102
1.668125,102
1.6681875,99
1.66825,98
1.6683125,97
1.668375,100
1.6684375,101
1.6685,103
1.6685625,104
1.668625,106
1.6686875,105
1.66875,103
1.6688125,104
1.668875,102
1.6689375,103
1.669,101
1.6690625,102
1.669125,104
1.6691875,105
1.66925,105
1.6693125,105
1.669375,106
1.6694375,108
1.6695,109
1.6695625,116
1.669625,120
1.6696875,118
1.66975,121
1.6698125,119
1.669875,122
1.6699375,120
1.67,123
1.6700625,130
1.670125,138
1.6701875,144
1.67025,146
1.6703125,148
1.670375,145
1.6704375,146
1.6705,148
1.6705625,149
1.670625,151
1.6706875,155
1.67075,157
1.6708125,157
1.670875,157
1.6709375,156
1.671,157
1.6710625,159
1.671125,160
1.6711875,161
1.67125,162
1.6713125,162
1.671375,163
1.6714375,162
1.6715,161
1.6715625,162
1.671625,162
1.6716875,163
1.67175,164
1.6718125,166
1.671875,166
1.6719375,166
1.672,166
1.6720625,166
1.672125,168
1.6721875,168
1.67225,168
1.6723125,169
1.672375,167
1.6724375,167
1.6725,166
1.6725625,166
1.672625,166
1.6726875,167
1.67275,168
1.6728125,168
1.672875,168
1.6729375,167
1.673,167
1.6730625,167
1.673125,167
1.6731875,168
1.67325,166
1.6733125,167
1.673375,166
1.6734375,164
1.6735,164
1.6735625,162
1.673625,161
1.6736875,157
1.67375,156
1.6738125,153
1.673875,153
1.6739375,153
1.674,154
1.6740625,155
1.674125,155
1.6741875,153
1.67425,150
